Grapheme	IPA	SCA	LANGUAGES	FREQUENCY	EXAMPLES	CODEPOINTS
ặ	ặ/ɐ	E	Vietnamese	13	mặt_trời;mặt_trăng;mặt;mặc;mạng_che_mặt	U+1EB7
ẹ	ẹ/e	E	Vietnamese	9	mẹ_vợ;mẹ_chồng;mẹ_ghẻ;vẹt;nghẹt	U+1EB9
ẻ	ẻ/e	E	Vietnamese	3	xẻng;kẻ_thù;kẻ_cắp	U+1EBB
ế	ế/e	E	Vietnamese	53	thế_giới;tuyết;thời_tiết;thiếu_nữ;rết	U+1EBF
ề	ề/e	E	Vietnamese	24	triều;triều_thấp;triều_cao;chim_kền_kền;chim_kền_kền	U+1EC1
ể	ể/e	E	Vietnamese	8	biển;mòng_biển;tiểu_tiện;chuyển;sự_nguy_hiểm	U+1EC3
ễ	ễ/e	E	Vietnamese	3	khiễu_vũ;khập_khiễng;diễn_văn	U+1EC5
ệ	ệ/e	E	Vietnamese	26	diệc;nhện;mạng_nhện;miệng;tiểu_tiện	U+1EC7
ớ	ớ/ɤ	E	Vietnamese	13	nước;dòng_nước_xoáy;thác_nước;chớp;chớp	U+1EDB
ờ	ờ/ɤ	E	Vietnamese	13	xương_sườn;đường;nhà_vườn;tường;giường	U+1EDD
ở	ở/ɤ	E	Vietnamese	7	lạp_xưởng;lò_sưởi;cởi;tưởng;bộ_trưởng	U+1EDF
ỡ	ỡ/ɤ	E	Vietnamese	1	sự_cưỡng_dâm	U+1EE1
ợ	ợ/ɤ	E	Vietnamese	20	bố_dượng;lợn_rừng;lợn_cái;lợn;rượu_mật_ong	U+1EE3
^e	e	E	Vietnamese	5	em_trai;em_trai;em_gái;eo;em	U+005E U+0065
^â	â/ʌ	E	Vietnamese	5	âm_thanh;âm_mưu;âm_nhạc;âm_vật;âm_hộ	U+005E U+00E2
^é	é/e	E	Vietnamese	2	ép;ép	U+005E U+00E9
^ă	ă/ɐ	E	Vietnamese	3	ăn;ăn_cắp;ăn_kiêng	U+005E U+0103
^ế	ế/e	E	Vietnamese	1	ếch	U+005E U+1EBF
^ớ	ớ/ɤ	E	Vietnamese	1	ớt	U+005E U+1EDB
au	ɐʊ	E		8	rau;sau;sau;đau;nỗi_đau_buồn	U+0061 U+0075
ay	ɐɪ	E		27	tay;khuyủ_tay;cổ_tay;tay;lòng_bàn_tay	U+0061 U+0079
e$	e	E	Vietnamese	9	khỏe;tre;đe;xe;che	U+0065 U+0024
eo	ɛʊ	E		10	cá_heo_mỏ;gieo;treo;keo;leo	U+0065 U+006F
àu	àu/ɐʊ	E		6	gàu;đi_tàu_thủy;tàu_thủy;tàu;giàu	U+00E0 U+0075
ày	ày/ɐɪ	E		23	mày;các_mày;mày;chày;giày	U+00E0 U+0079
áu	áu/ɐʊ	E		9	cháu_trai;cháu_gái;cháu_trai;cháu_gái;máu	U+00E1 U+0075
áy	áy/ɐɪ	E		11	dòng_nước_xoáy;đốt_cháy;cháy;nháy;ráy	U+00E1 U+0079
è$	è/e	E	Vietnamese	3	què;bè;chè	U+00E8 U+0024
èo	èo/ɛʊ	E		6	mèo;móc_chèo;chèo;mái_chèo;chèo	U+00E8 U+006F
é$	é/e	E	Vietnamese	3	con_bé;xé;té	U+00E9 U+0024
éo	éo/ɛʊ	E		3	kéo;kéo_dài_ra;kéo	U+00E9 U+006F
ê$	ê/eɪ	E	Vietnamese	3	dê;cà_phê;kê	U+00EA U+0024
ơ$	ơ/ɤɯ	E	Vietnamese	5	mơ;bơ;tơ;nhà_thơ;phi_cơ	U+01A1 U+0024
ơi	ơi/ɤɪ	E		10	hơi;dơi;hắt_hơi;rơi;bơi	U+01A1 U+0069
ạy	ạy/ɐɪ	E		2	chạy;dạy	U+1EA1 U+0079
ảy	ảy/ɐɪ	E		8	vảy;chảy_nhỏ_giọt;chảy_nhỏ_giọt;chảy;nhảy	U+1EA3 U+0079
ẹ$	ẹ/e	E	Vietnamese	4	mẹ;bố_mẹ;(mùa)_hẹ;nhẹ	U+1EB9 U+0024
ẹo	ẹo/ɛʊ	E		2	sẹo;kẹo	U+1EB9 U+006F
ẻ$	ẻ/e	E	Vietnamese	5	mẹ_ghẻ;đẻ;chẻ;rẻ;trẻ	U+1EBB U+0024
ẻo	ẻo/ɛʊ	E		1	chất_dẻo	U+1EBB U+006F
ẽ$	ẽ/e	E	Vietnamese	1	vẽ	U+1EBD U+0024
ế$	ế/eɪ	E	Vietnamese	3	ghế;hoàng_đế;cúng_tế	U+1EBF U+0024
ề$	ề/eɪ	E	Vietnamese	6	thợ_nề;về;thề;thề;lời_thề	U+1EC1 U+0024
ể$	ể/eɪ	E	Vietnamese	5	con_rể;con_rể;thân_thể;để;con_rể	U+1EC3 U+0024
ễ$	ễ/eɪ	E	Vietnamese	3	rễ;tuần_lễ;dễ	U+1EC5 U+0024
ệ$	ệ/eɪ	E	Vietnamese	4	lệ;nô_lệ;bảo_vệ;người_bảo_vệ	U+1EC7 U+0024
ớ$	ớ/ɤɯ	E	Vietnamese	2	vớ;nhớ	U+1EDB U+0024
ới	ới/ɤɪ	E		9	thế_giới;cưới;đám_cưới;dưới;mới	U+1EDB U+0069
ờ$	ờ/ɤɯ	E	Vietnamese	10	bờ;nhà_thờ;bây_giờ;không_bao_giờ;sờ	U+1EDD U+0024
ời	ời/ɤɪ	E		24	trời;mặt_trời;thời_tiết;người;người_bạn_trai	U+1EDD U+0069
ở$	ở/ɤɯ	E	Vietnamese	5	thở;ở;mở;người_ở;ở	U+1EDF U+0024
ỡ$	ỡ/ɤɯ	E	Vietnamese	4	mỡ;thuốc_mỡ;làm_vỡ;vỡ	U+1EE1 U+0024
ỡi	ỡi/ɤɪ	E		4	lưỡi;rìu_lưỡi_vòm;cưỡi;lưỡi_câu	U+1EE1 U+0069
ợ$	ợ/ɤɯ	E	Vietnamese	9	vợ;đàn_ông_có_vợ;bố_vợ;mẹ_vợ;ông_goá_vợ	U+1EE3 U+0024
ợi	ợi/ɤɪ	E		3	lợi;sự_ca_ngợi;chiến_lợi_phẩm	U+1EE3 U+0069
^g	ɣ	G		30	gỗ;gío;gái;gả;gà	U+005E U+0067
kh	x	G	Vietnamese	12	không_khí;chìa_(khoá);ống_khói;cỏ_khô;đổ_khuôn	U+006B U+0068
^kh	x	G	Vietnamese	34	không_nổi_sóng;không_khí;khói;khỉ;khuyủ_tay	U+005E U+006B U+0068
H	H/h	H	Vietnamese	1	nhà_thờ_Hồi_giáo	U+0048
h	h	H	Vietnamese	38	than_hồng;cá_heo_mỏ;anh_chị_em_họ;mẹ_ghẻ;răng_hàm	U+0068
^h	h	H	Vietnamese	54	hang;hồ;hơi;hậu_duệ;họ	U+005E U+0068
i	i	I	Vietnamese	130	biển;triều;triều_thấp;triều_cao;thời_tiết	U+0069
y	i	I	Vietnamese	32	tuyết;ly_dị;vây_cá;khuyủ_tay;dây_lưng	U+0079
ì	ì/i	I	Vietnamese	19	gia_đình;mình;làm_tình;bình;sự_xăm_hình	U+00EC
í	í/i	I	Vietnamese	20	gío;thím;thương_tích;vết_thâm_tím;chín	U+00ED
ĩ	ĩ/i	I	Vietnamese	2	tĩnh_mạch;thủ_lĩnh	U+0129
ư	ư/ɯ	I	Vietnamese	88	lưu_vực;nước;đại_dương;dòng_nước_xoáy;thác_nước	U+01B0
ỉ	ỉ/i	I	Vietnamese	3	tỉnh;đỉnh;mỉm	U+1EC9
ị	ị/i	I	Vietnamese	11	vịnh;chị_em_gái;anh_chị_em;anh_chị_em_họ;vịt	U+1ECB
ứ	ứ/ɯ	I	Vietnamese	17	trứng_chấy;trứng;lòng_đỏ_trứng;vứt;cứu	U+1EE9
ừ	ừ/ɯ	I	Vietnamese	10	rừng;cừu;cừu_đực;cừu_cái;cừu_con	U+1EEB
ữ	ữ/ɯ	I	Vietnamese	3	chiếm_hữu;chữ_thập;nữ_hoàng	U+1EEF
ự	ự/ɯ	I	Vietnamese	34	lưu_vực;đực;bò_đực;bò_đực;cừu_đực	U+1EF1
^i	i	I	Vietnamese	3	iả;im;im	U+005E U+0069
^y	y/i	I	Vietnamese	5	yếu;y_phục;yến_mạch;yêu;y_tá	U+005E U+0079
^í	í/i	I	Vietnamese	1	ít	U+005E U+00ED
^ý	ý/ɪi	I	Vietnamese	1	ý_kiến	U+005E U+00FD
^ư	ư/ɯ	I	Vietnamese	2	ưng;ướt	U+005E U+01B0
i$	i	I	Vietnamese	34	khói;vật_nuôi;cá_voi;chó_sói;voi	U+0069 U+0024
ia	iə	I		6	bia;chia;chia;ngày_kia;hôm_kia	U+0069 U+0061
iu	iʊ	I		1	ôliu	U+0069 U+0075
y$	y/ɪi	I	Vietnamese	30	đầm_lầy;mây;lấy;chấy;trứng_chấy	U+0079 U+0024
ì$	ì/i	I	Vietnamese	6	dì;bánh_mì;lúa_mì;chì;quì	U+00EC U+0024
ìa	ìa/iə	I		2	thìa;chìa_(khoá)	U+00EC U+0061
ìu	ìu/iʊ	I		3	rìu;rìu_lưỡi_vòm;rìu_chiến	U+00EC U+0075
í$	í/i	I	Vietnamese	7	không_khí;mí;đồ_trang_trí;bí;bí	U+00ED U+0024
ía	ía/iə	I		1	mía	U+00ED U+0061
ĩ$	ĩ/i	I	Vietnamese	4	bác_sĩ;suy_nghĩ;đĩ;giáo_sĩ	U+0129 U+0024
ĩa	ĩa/iə	I		5	đĩa;đĩa;đĩa_nhỏ;nĩa;chĩa	U+0129 U+0061
ư$	ư/ɯː	I	Vietnamese	3	ngày_thứ_tư;hình_như;thư	U+01B0 U+0024
ưa	ưa/ɯə	I		5	mưa;chưa_chín;bữa_ăn_trưa;cưa;buổi_trưa	U+01B0 U+0061
ỉ$	ỉ/i	I	Vietnamese	6	khỉ;nghỉ;nỉ;chỉ;chỉ	U+1EC9 U+0024
ị$	ị/i	I	Vietnamese	7	ly_dị;chị;chuẩn_bị;có_vị;thành_thị	U+1ECB U+0024
ịa	ịa/iə	I		3	địa_động;địa_ngục;địa_chỉ	U+1ECB U+0061
ứa	ứa/ɯə	I		2	sự_ngứa;hứa	U+1EE9 U+0061
ừ$	ừ/ɯː	I	Vietnamese	1	từ	U+1EEB U+0024
ừa	ừa/ɯə	I		5	lừa;dừa;đồ_thừa;sự_lừa_dối;thừa_nhận	U+1EEB U+0061
ử$	ử/ɯː	I	Vietnamese	4	sư_tử;thử;phân_xử;cuộc_tuyển_cử	U+1EED U+0024
ửa	ửa/ɯə	I		13	lửa;ngọn_lửa;mửa;cửa;gióng_cửa	U+1EED U+0061
ửi	ửi/ɯɪ	I		4	khung_cửi_dệt_vải;gửi;ngửi;ngửi	U+1EED U+0069
ữ$	ữ/ɯː	I	Vietnamese	4	thiếu_nữ;giữ;ngôn_ngữ;chữ	U+1EEF U+0024
ữa	ữa/ɯə	I		11	chữa_(bệnh);bữa_ăn;bữa_ăn_sáng;bữa_ăn_trưa;bữa_ăn_tối	U+1EEF U+0061
ự$	ự/ɯː	I	Vietnamese	1	tương_tự	U+1EF1 U+0024
ựa	ựa/ɯə	I		5	ngựa;ngựa_đực;ngựa_cái;ngựa_con;nhựa	U+1EF1 U+0061
c	k	K	Vietnamese	94	triều_cao;dòng_nước_xoáy;thác_nước;đám_cưới;đàn_ông_có_vợ	U+0063
g	g	K	Vietnamese	15	con_gái;con_gái;chị_em_gái;em_gái;cháu_gái	U+0067
k	k	K	Vietnamese	15	chim_kền_kền;chim_kền_kền;nạn_đói_kém;keo_kiệt;sự_kết_thúc	U+006B
q	k	K		3	ngọc_đá_qúy;qúy_tộc;ma_qủy	U+0071
^c	k	K	Vietnamese	113	cát;cù_lao;cầu_vồng;củi;con_trai	U+005E U+0063
^k	k	K	Vietnamese	21	kiến;kẹp;kim;kéo;kéo_dài_ra	U+005E U+006B
c$	k	K	Vietnamese	51	lưu_vực;nước;thác_nước;bác;bác	U+0063 U+0024
qu	kʷ	K	Vietnamese	7	giống_cam_quít;bảo_quản;hôm_qua;tổ_quốc;phán_quyết	U+0071 U+0075
^gh	g	K		3	ghim;ghế;ghét	U+005E U+0067 U+0068
^qu	kʷ	K	Vietnamese	22	quả_phụ;què;quay;quả;quả_hạch	U+005E U+0071 U+0075
l	l	L	Vietnamese	50	thung_lũng;cù_lao;đại_lục;đầm_lầy;ngọn_lửa	U+006C
^l	l	L	Vietnamese	82	lưu_vực;lửa;lấy;ly_dị;lợn_rừng	U+005E U+006C
m	m	M	Vietnamese	82	đầm_lầy;sương_mù;đám_cưới;bố_mẹ;cá_heo_mỏ	U+006D
^m	m	M	Vietnamese	98	mũi_đất;mặt_trời;mặt_trăng;mây;mưa	U+005E U+006D
m$	m	M	Vietnamese	93	đá_ngầm;sấm;diêm;anh_em;anh_chị_em	U+006D U+0024
n	n	N	Vietnamese	114	không_nổi_sóng;dòng_nước_xoáy;thác_nước;ngọn_lửa;than_hồng	U+006E
^n	n	N	Vietnamese	50	núi;nước;nó;nai;nách	U+005E U+006E
n$	n	N	Vietnamese	186	bùn;biển;than;con;con	U+006E U+0024
ng	ŋ	N		47	đá_ngầm;sương_mù;trứng_chấy;mạng_nhện;xương_sườn	U+006E U+0067
nh	ɲ	N	Vietnamese	51	ánh_sáng;anh_em;anh_chị_em;sinh_đôi;anh_chị_em_họ	U+006E U+0068
^ng	ŋ	N		54	ngọn_lửa;người;người_bạn_trai;người_chăn_súc_vật;ngựa	U+005E U+006E U+0067
^nh	ɲ	N	Vietnamese	33	nhện;nháy;nhầy;nhọt;nhai	U+005E U+006E U+0068
ng$	ŋ	N		106	đồng_bằng;hang;đại_dương;giếng;rừng	U+006E U+0067 U+0024
nh$	ɲ	N	Vietnamese	45	vịnh;anh;gia_đình;mình;cánh	U+006E U+0068 U+0024
^ngh	ŋ	N		7	nghỉ;nghẹt;nghèo;nghìn;nghe	U+005E U+006E U+0067 U+0068
b	ɓ	P	Vietnamese	41	đồng_bằng;đàn_bà;người_bạn_trai;con_bé;đàn_bà_có_chồng	U+0062
p	p	P	Vietnamese	11	ôpôt;sáp_ong;bắp_chân;chỗ_giộp_da;lạp_xưởng	U+0070
^b	ɓ	P	Vietnamese	131	bụi;bùn;bờ;biển;bọt	U+005E U+0062
^p	p	P	Vietnamese	2	pích;pin	U+005E U+0070
p$	p	P	Vietnamese	32	triều_thấp;chớp;chớp;cá_mập;bọ_cạp	U+0070 U+0024
r	r	R	Vietnamese	16	con_rể;con_rể;con_trai_riêng;con_gái_riêng;lợn_rừng	U+0072
d	z	S	Vietnamese	26	đại_dương;ly_dị;hậu_duệ;con_dâu;con_dấu	U+0064
s	s	S	Vietnamese	35	không_nổi_sóng;ánh_sáng;người_chăn_súc_vật;chó_sói;cá_sấu	U+0073
x	s	S	Vietnamese	16	dòng_nước_xoáy;máy_xay;lạp_xưởng;sự_xăm_hình;bỏ_xuống	U+0078
^d	z	S	Vietnamese	40	dòng_nước_xoáy;diêm;dì;dê;dê_đực	U+005E U+0064
^r	z	S	Vietnamese	41	rừng;rết;ruổi;rắn;rùa	U+005E U+0072
^s	s	S	Vietnamese	76	sóng;sông;sao;sấm;sương	U+005E U+0073
^x	s	S	Vietnamese	35	xương;xương_sườn;xương_sống;xương_vai;xương_đòn	U+005E U+0078
gi	z	S		15	thế_giới;chảy_nhỏ_giọt;chỗ_giộp_da;thợ_đóng_giày;chảy_nhỏ_giọt	U+0067 U+0069
^gi	z	S		28	gia_đình;gián;giun;giần;giày	U+005E U+0067 U+0069
t	t	T	Vietnamese	95	mặt_trời;mặt_trăng;bóng_tối;thời_tiết;đốt_cháy	U+0074
đ	ɗ	T	Vietnamese	51	vách_đá;mũi_đất;địa_động;sinh_đôi;gia_đình	U+0111
^t	t	T	Vietnamese	77	tuyết;tắt;tổ_tiên;tao;tôi	U+005E U+0074
^đ	ɗ	T	Vietnamese	118	đất;đất;đồi;đồng_bằng;đảo	U+005E U+0111
t$	t	T	Vietnamese	111	đất;đất;cát;bọt;mũi_đất	U+0074 U+0024
th	tʰ	T	Vietnamese	45	triều_thấp;thân_thể;thụ_thai;vết_thâm_tím;da_thuộc	U+0074 U+0068
^Th	Tʰ/tʰ	T	Vietnamese	1	Thuốc_độc_cho_con_cá	U+005E U+0054 U+0068
^th	tʰ	T	Vietnamese	84	thế_giới;thung_lũng;thác_nước;thời_tiết;than_hồng	U+005E U+0074 U+0068
o	ɔ	U	Vietnamese	63	dòng_nước_xoáy;con_trai;con_gái;con;con_bé	U+006F
ò	ò/ɔ	U	Vietnamese	13	bò_đực;bò_đực;bò_cái;bò_con;xương_đòn	U+00F2
ó	ó/ɔ	U	Vietnamese	38	khói;đàn_ông_có_vợ;đàn_bà_có_chồng;chó_sói;chó_sói	U+00F3
ô	ô/o	U	Vietnamese	18	ôpôt;côn_trùng;chôn;hôm_nay;hôm_qua	U+00F4
õ	õ/ɔ	U	Vietnamese	1	võng	U+00F5
ọ	ọ/ɔ	U	Vietnamese	18	bọt;ngọn_lửa;bọ_chét;bọ_cạp;họng	U+1ECD
ỏ	ỏ/ɔ	U	Vietnamese	10	chảy_nhỏ_giọt;khỏe;bỏ_lò;lòng_đỏ_trứng;cỏ_khô	U+1ECF
ố	ố/o	U	Vietnamese	26	đốt_cháy;đốt;bố_mẹ;bố_vợ;bố_chồng	U+1ED1
ồ	ồ/o	U	Vietnamese	10	mồ_côi;bồ_câu;ra_mồ_hôi;đồ_ăn;đồ_uống	U+1ED3
ổ	ổ/o	U	Vietnamese	8	tổ_tiên;tổ_ong;cổ_tay;cổ_chân;cổ_aó	U+1ED5
ỗ	ỗ/o	U	Vietnamese	4	ngỗng;lỗ_mũi;chỗ_giộp_da;làm_rỗng	U+1ED7
ộ	ộ/o	U	Vietnamese	15	chỗ_giộp_da;bột_nhào;bột;cột_trụ;Thuốc_độc_cho_con_cá	U+1ED9
^o	ɔ	U	Vietnamese	2	ong;ong	U+005E U+006F
^ó	ó/ɔ	U	Vietnamese	1	óc	U+005E U+00F3
^ô	ô/o	U	Vietnamese	3	ôpôt;ôliu;ôm	U+005E U+00F4
^ố	ố/o	U	Vietnamese	1	ốc	U+005E U+1ED1
o$	ɔ	U	Vietnamese	12	gío;tro;eo;ho;nho	U+006F U+0024
oo	ɔ	U	Vietnamese	1	racoon	U+006F U+006F
ò$	ò/ɔ	U	Vietnamese	6	bò;bỏ_lò;lò;lò;cửa_tò_vò	U+00F2 U+0024
ó$	ó/ɔ	U	Vietnamese	12	nó;chó;quần_aó;cổ_aó;có	U+00F3 U+0024
ô$	ô/oʊ	U	Vietnamese	12	cô;cô;aó_ponsô;ngô;cỏ_khô	U+00F4 U+0024
ôi	ôi/oɪ	U		9	sinh_đôi;mồ_côi;tôi;chúng_tôi;môi	U+00F4 U+0069
ọ$	ọ/ɔ	U	Vietnamese	4	anh_chị_em_họ;họ;sâu_bọ;cọ	U+1ECD U+0024
ỏ$	ỏ/ɔ	U	Vietnamese	14	cá_heo_mỏ;đồng_cỏ;thỏ;vỏ;muỗi_nhỏ	U+1ECF U+0024
ố$	ố/oʊ	U	Vietnamese	4	bố;thành_phố;số;bảng_số	U+1ED1 U+0024
ối	ối/oɪ	U		13	bóng_tối;đầu_gối;thối;bữa_ăn_tối;bữa_ăn_tối	U+1ED1 U+0069
ồ$	ồ/oʊ	U	Vietnamese	3	hồ;đồ;đồng_hồ	U+1ED3 U+0024
ồi	ồi/oɪ	U		7	đồi;sồi;sồi;ngồi_xổm;ngồi	U+1ED3 U+0069
ổ$	ổ/oʊ	U	Vietnamese	4	cổ;cửa_sổ;đổ;rổ	U+1ED5 U+0024
ổi	ổi/oɪ	U		6	không_nổi_sóng;phổi;chổi;nổi;thổi	U+1ED5 U+0069
ỗ$	ỗ/oʊ	U	Vietnamese	3	gỗ;chỗ;lỗ	U+1ED7 U+0024
ỗi	ỗi/oɪ	U		3	nỗi_đau_buồn;lỗi;lỗi	U+1ED7 U+0069
ộ$	ộ/oʊ	U	Vietnamese	4	đi_bộ;toàn_bộ;sự_xấu_hộ;âm_hộ	U+1ED9 U+0024
ội	ội/oɪ	U		12	đội;lội;đội;vội;phản_bội	U+1ED9 U+0069
u	u	Y	Vietnamese	49	lưu_vực;triều_thấp;triều_cao;cầu_vồng;tuyết	U+0075
ù	ù/u	Y	Vietnamese	8	bùn;cù_lao;côn_trùng;chùm;cuối_cùng	U+00F9
ú	ú/u	Y	Vietnamese	17	người_chăn_súc_vật;xúp;nút;ngọc_đá_qúy;túp_lều	U+00FA
ũ	ũ/u	Y	Vietnamese	2	vũ_khí;mũ_sắt	U+0169
ụ	ụ/u	Y	Vietnamese	3	thụ_thai;mục_dích;phục_kích	U+1EE5
ủ	ủ/u	Y	Vietnamese	9	khuyủ_tay;đi_tàu_thủy;tàu_thủy;chủ_nhật;phủ_nhận	U+1EE7
^u	u	Y	Vietnamese	2	uống;uốn_cong	U+005E U+0075
u$	u	Y	Vietnamese	57	triều;cậu;con_dâu;con_dấu;cừu	U+0075 U+0024
ua	uə	Y		4	mua;chua;vua;tua_vít	U+0075 U+0061
ui	uɪ	Y		3	rui;vui;rút_lui	U+0075 U+0069
uô	uɵ	Y		8	vật_nuôi;đổ_khuôn;buông;buôn_bán;nhà_buôn	U+0075 U+00F4
uố	uố/uɵ	Y		23	cá_đuối_gai_độc;vuốt;chết_đuối;nuốt;muối	U+0075 U+1ED1
uồ	uồ/uɵ	Y		7	chuồng;buồng;xuồng;cột_buồm;buồm	U+0075 U+1ED3
uổ	uổ/uɵ	Y		8	ruổi;đuổi;đuổi;tuổi;buổi_sáng	U+0075 U+1ED5
uỗ	uỗ/uɵ	Y		4	muỗi_nhỏ;muỗi;muỗng;chuỗi_hạt	U+0075 U+1ED7
uộ	uộ/uɵ	Y		15	chuột;ruột;thuộc;da_thuộc;nhuộm	U+0075 U+1ED9
