Grapheme	IPA	SCA	LANGUAGES	FREQUENCY	EXAMPLES	CODEPOINTS
ts	ts	C	Otomi	57	metsi;metsi;nxutsi;nxutsi;bätsi	U+0074 U+0073
'ch	ˀc	C	Otomi	1	chä'chä	U+0027 U+0063 U+0068
^ch	c	C	Otomi	1	chä'chä	U+005E U+0063 U+0068
^ts	ts	C	Otomi	118	tso̲ho̲;tsibi;tse̲;tsibi;tsät'i	U+005E U+0074 U+0073
th	θ	D	Otomi	182	fonthai;xotha̲i;'batha;'batha;ñänthe	U+0074 U+0068
^th	θ	D	Otomi	42	the̲ti;thehñä;thekunthäti;thehe;thits’i	U+005E U+0074 U+0068
e	e	E	Otomi	377	hai_mbo_dehe;nenthe;nengi;kweba;dehe	U+0065
ä	ɐ	E	Otomi	297	ñänthe;ñäni;däzabi;däzabi;nts'ä_hai	U+00E4
^e	e	E	Otomi	12	elefante;embindä;embinthuni;ext'e;era	U+005E U+0065
^ä	ɐ	E	Otomi	6	äxi;ägi;ät’i;ät’i;ät’i	U+005E U+00E4
e$	e	E	Otomi	296	hai_mbo_dehe;ñänthe;nenthe;dehe;munts'udehe	U+0065 U+0024
e̲	æ	E	Otomi	193	jwe̲i;jwe̲i;‘be̲jini;'be̲xui;de̲spi	U+0065 U+0332
o̲	ə	E	Otomi	154	bo̲ha̲i;t'o̲ho̲;ndo̲do;mpo̲ñha̲i;mpo̲ni	U+006F U+0332
ä$	ɐ	E	Otomi	182	zänä;thehñä;'be̲hñä;‘be̲hñä;'be̲hñä	U+00E4 U+0024
^e̲	æ	E	Otomi	9	e̲i;e̲i_ya_fixi;e̲nt'i;e̲nt'i;e̲nts'i	U+005E U+0065 U+0332
^o̲	ə	E	Otomi	16	o̲ni;o̲ni;o̲t'u̲'ñuthe;o̲t'e;o̲ni	U+005E U+006F U+0332
ee$	eː	E	Otomi	1	thee	U+0065 U+0065 U+0024
e̲$	æ	E	Otomi	35	tse̲;le̲le̲;jujwe̲;dätä_jujwe̲;ho̲jujwe̲	U+0065 U+0332 U+0024
o̲$	ə	E	Otomi	23	t'o̲ho̲;tso̲ho̲;zo̲;'ño̲ho̲;‘ño̲ho̲	U+006F U+0332 U+0024
j	x	G	Otomi	129	‘be̲jini;xija;nju;dätä_nju;dätä_jujwe̲	U+006A
x	x	G	Otomi	247	dehe_xi_hñets’i;'be̲xui;nxutsi;nxutsi;t'ixu	U+0078
'x	ˀx	G	Otomi	3	wa'xo;xi'xi;mbo'xi	U+0027 U+0078
^j	x	G	Otomi	60	jä'i;jujwe̲;jujwe_bätsitho;jä'i;ju̲ni	U+005E U+006A
^x	x	G	Otomi	180	ximha̲i;xotha̲i;ximhai;xedi_dehe;xudi	U+005E U+0078
jw	xʷ	G	Otomi	32	dätä_jwädä;jujwe̲;dätä_jujwe̲;jujwe_bätsitho;ho̲jujwe̲	U+006A U+0077
^jw	xʷ	G	Otomi	20	jwe̲i;jwe̲i;jwet'i;jwädä;jwädä_bätsitho	U+005E U+006A U+0077
'	ʔ	H		81	jä'i;ts'u̲nt'u̲;ts'u̲nt'u̲;ts'u̲nt'u̲;ts'ijwe̲	U+0027
h	h	H	Otomi	260	bo̲ha̲i;t'o̲ho̲;hai_mbo_dehe;dehe;nts'ä_hai	U+0068
’	ʔ	H		55	ma’ye;’ranxu;nu’u;ma̲’yo;t’olo_baga	U+2019
^h	h	H	Otomi	239	hai;hai;hai_mbo_dehe;hai;hñe	U+005E U+0068
^hw	hʷ	H	Otomi	2	hwä;hwähi	U+005E U+0068 U+0077
i	i	I	Otomi	515	ximha̲i;nidi;hai_mbo_dehe;ximhai;'nihi	U+0069
í	í/i	I	Otomi	4	ju̲ní_hogu̲t'e̲i;ju̲ní_trigo;ju̲ní_de̲thä;ya_bí_wadi	U+00ED
^i	i	I	Otomi	15	ida̲;ida_bätsitho;ixi;igo;ilo	U+005E U+0069
i$	i	I	Otomi	1168	ximha̲i;hai;hai;fonthai;bo̲ha̲i	U+0069 U+0024
í$	í/i	I	Otomi	8	zitsí;zitsí;zitsí;ho̲bätsí;ho̲metsí	U+00ED U+0024
y	j	J	Otomi	99	ma’ye;hyadi;siriyo;seriyo;tiyo	U+0079
'y	ˀj	J	Otomi	33	tsu'yo;ndo̲'yo;tsu'yo;ndo'yo;ndo'yo	U+0027 U+0079
^y	j	J	Otomi	34	ya_bätsi_ne_ya_'be̲to;yu̲ni;ya;ye;yuki	U+005E U+0079
y$	j	J	Otomi	1	ley	U+0079 U+0024
‘y	ˀj	J		13	‘yone;‘yoda̲;‘yu̲ga̲;‘yomu̲nhño;‘ye̲zaa	U+2018 U+0079
^'y	ˀj	J	Otomi	31	'ye;'yo;'yo;'yext'o;'yongu	U+005E U+0027 U+0079
g	g	K	Otomi	246	nengi;fu̲gi;dehe_hingi_hets’i;nga̲ni;'bo̲ngui	U+0067
k	k	K	Otomi	169	nku̲ts'i;tso̲ke;nts'o̲ke;nthe̲ku̲nthäti;thekunthäti	U+006B
^g	g	K	Otomi	59	gui;geka̲;geku̲ga̲;geki;ge'i	U+005E U+0067
^k	k	K	Otomi	96	ku;ka̲;ka;kameyo;kolmenä	U+005E U+006B
gh	gʰ	K	Otomi	2	nughu̲;nughe	U+0067 U+0068
gw	gʷ	K	Otomi	1	nugwi	U+0067 U+0077
k'	kʼ	K		18	gek'be;xifik'eñä;nk'u̲ts'i;‘rok'a;nk'a'mi	U+006B U+0027
kw	kʷ	K	Otomi	19	gekwi;zakwa;tso̲kwa;xokwi_yá_da̲;(mbo̲)kwe̲	U+006B U+0077
'kw	ˀkʷ	K	Otomi	2	'bo̲'kwä;bo̲'kwä	U+0027 U+006B U+0077
^kw	kʷ	K	Otomi	13	kweba;kwate;kwa;kwixi;kwatu̲ja̲t'i_ar_ngo̲	U+005E U+006B U+0077
l	l	L	Otomi	62	le̲le̲;delfin;pale;pale;t'olo_doro	U+006C
^l	l	L	Otomi	14	le̲le̲;loro;letxusa;lobo;liyon	U+005E U+006C
l$	l	L	Otomi	4	sinsel;mil;tribunäl;ospital	U+006C U+0024
m	m	M	Otomi	185	'bomu;hai_mbo_dehe;ho̲me;ho̲metsí;‘rame	U+006D
'm	ˀm	M	Otomi	69	k'wi'mu̲da̲;te̲'mi;mfo'mi;'no̲'mi;nk'a'mi	U+0027 U+006D
^m	m	M	Otomi	203	mbots'i;munts'i;munts'udehe;mehe;mbozaa	U+005E U+006D
mh	mʰ	M	Otomi	5	ximha̲i;ximhai;mpumha̲i;mamhi;bämhñä	U+006D U+0068
‘m	ˀm	M		8	‘mu̲i;‘muhu;‘met'e_paxa;‘me̲t’e̲i;‘mu̲ni	U+2018 U+006D
^'m	ˀm	M	Otomi	17	'me̲hä;'me̲hä;'mafi;'muhu;'ma̲i	U+005E U+0027 U+006D
n	n	N	Otomi	692	fonthai;ñänthe;nenthe;ñäni;nengi	U+006E
ñ	ɲ	N	Otomi	122	dehe_xi_hñets’i;hñe;thehñä;'be̲hñä;‘be̲hñä	U+00F1
'n	ˀn	N	Otomi	12	me'ni;t'o'ni;de̲'ni;xi'ni;uni_'nar_(n)xint'i	U+0027 U+006E
'ñ	ˀɲ	N	Otomi	24	ge'ñe;nguu'ño;nxi'ñe;nxa'ñe;nxi'ñe	U+0027 U+00F1
^n	n	N	Otomi	457	ni;nidi;nenthe;nengi;nku̲ts'i	U+005E U+006E
^ñ	ɲ	N	Otomi	38	ñänthe;ñäni;ñu̲ts'i;ñu̲ni;ñot’i	U+005E U+00F1
n$	n	N	Otomi	8	delfin;tiburon;liyon;pulmon;kañon	U+006E U+0024
nh	nʰ	N	Otomi	3	‘yomu̲nhño;‘yomu̲nhño;hmämu̲nhño	U+006E U+0068
ns	ns	N	Otomi	15	ganso;noku̲nsa'ñe̲;pinsa;bronse;sinsel	U+006E U+0073
nw	nʷ	N	Otomi	3	du̲nwa;nsanwa;unwento	U+006E U+0077
ñh	ɲʰ	N	Otomi	5	mpo̲ñha̲i;nt'e̲ñha̲i;bo̲jä_nt'e̲ñha̲i;nt'e̲ñha̲i;ñäñho	U+00F1 U+0068
‘n	ˀn	N		1	ma_‘na	U+2018 U+006E
‘ñ	ˀɲ	N		12	‘ño̲ho̲;‘ño̲ho̲;‘ñuji;‘ñembätsi;‘ñi	U+2018 U+00F1
^'n	ˀn	N	Otomi	11	'nihi;'no̲t'e;'no̲'mi;'no̲t'e;'nats'i	U+005E U+0027 U+006E
^'ñ	ˀɲ	N	Otomi	44	'ño;'ñäni_dehe;'ño̲ho̲;'ñunde;'ñuxtha	U+005E U+0027 U+00F1
^nh	nʰ	N	Otomi	2	nhñe;nhñu	U+005E U+006E U+0068
^ns	ns	N	Otomi	22	nsa'ñe̲;nsanwa;nsani;nsani;nsu̲t'u̲ts'i	U+005E U+006E U+0073
^nw	nʷ	N	Otomi	3	nwent’i;nwes;nwe̲t'i	U+005E U+006E U+0077
nhw	nʷʰ	N	Otomi	1	ñänhwaro	U+006E U+0068 U+0077
^nhw	nʷʰ	N	Otomi	4	nhwät'i;nhwebe;nhwat'u̲mohi;nhwat'u̲nts'i	U+005E U+006E U+0068 U+0077
b	b	P	Otomi	145	mbots'i;hai_mbo_dehe;kweba;däzabi;däzabi	U+0062
p	p	P	Otomi	64	mpo̲ñha̲i;mpo̲ni;mpumha̲i;‘bipa;faspi	U+0070
'b	ˀb	P	Otomi	40	ya_bätsi_ne_ya_'be̲to;nuga'be;nuga̲'be;geku̲'be;geka̲'be	U+0027 U+0062
^b	b	P	Otomi	69	bo̲ha̲i;bu̲nthi;bätsi;bätsi;bätsi	U+005E U+0062
^p	p	P	Otomi	112	pothe;pa;pale;pale;pasto	U+005E U+0070
‘b	ˀb	P		1	ilo_‘bejwä	U+2018 U+0062
^'b	ˀb	P	Otomi	56	'bomu;'batha;'batha;'be̲xui;'bo̲ngui	U+005E U+0027 U+0062
^‘b	ˀb	P	Otomi	26	‘be̲jini;‘bipa;‘be̲hñä;‘be̲hñä;‘be̲to	U+005E U+2018 U+0062
r	r	R	Otomi	114	siriyo;seriyo;sobrinu;sobrinä;’ranxu	U+0072
'r	ˀr	R	Otomi	2	ma_'ra;ar_mi_'rang(u̲)di	U+0027 U+0072
^r	r	R	Otomi	5	riñu;ro;renta;raya;radyo	U+005E U+0072
r$	r	R	Otomi	6	doku̲tor;lugar;sur;kolor;motor	U+0072 U+0024
‘r	ˀr	R		12	‘rame;‘rok'a;‘ruts'i;‘rozä;‘rato	U+2018 U+0072
^'r	ˀr	R	Otomi	13	'ruthe;'rangu;'ratangu;'rede;'räts'i	U+005E U+0027 U+0072
s	s	S	Otomi	45	faspi;'bospi;de̲spi;pasto;letxusa	U+0073
z	z	S	Otomi	80	däzabi;däzabi;nzothe;mbozaa;mäzo	U+007A
^s	s	S	Otomi	41	siriyo;seriyo;sobrinu;sobrinä;sorro	U+005E U+0073
^z	z	S	Otomi	43	zabi;zabi;zaa;zänä;zo̲	U+005E U+007A
s$	s	S	Otomi	6	nwes;arros;yoho_ya_bes;hñu_ya_bes;ni_'na_bes	U+0073 U+0024
d	d	T	Otomi	304	nidi;hai_mbo_dehe;munts'udehe;'ñäni_dehe;xedi_dehe	U+0064
t	t̪	T	Otomi	224	the̲ti;nthe̲ti;nthäti;nthäti;nthe̲ku̲nthäti	U+0074
^d	d	T	Otomi	82	dehe;däzabi;däzabi;dehe_hingi_hets’i;dehe_xi_hñets’i	U+005E U+0064
^t	t̪	T	Otomi	110	tada;ta;txu;txu;tiyo	U+005E U+0074
t'	t̪ʼ	T		288	tsät'i;jwet'i;ts'u̲nt'u̲;ts'u̲nt'u̲;ts'u̲nt'u̲	U+0074 U+0027
t’	t̪ʼ	T		43	ñot’i;nt’it’uxa;nt’it’uxa;bont’yo;njät’i	U+0074 U+2019
^t'	t̪ʼ	T		48	t'o̲ho̲;t'ixu;t'olo_doro;t'u̲_boi;t'udeti	U+005E U+0074 U+0027
ts'	tsʼ	T	Otomi	229	mbots'i;nku̲ts'i;ñu̲ts'i;nts'ä_hai;munts'i	U+0074 U+0073 U+0027
ts’	tsʼ	T		32	dehe_hingi_hets’i;dehe_xi_hñets’i;thits’i;nts’i;nk’ants’i	U+0074 U+0073 U+2019
o	o	U	Otomi	438	fonthai;'bomu;mbots'i;xotha̲i;hai_mbo_dehe	U+006F
^o	o	U	Otomi	16	oku̲xiñu;ornu;oro;ot’uñu̲;oki	U+005E U+006F
a̲	ɔ	U	Otomi	104	ximha̲i;bo̲ha̲i;xotha̲i;mpo̲ñha̲i;nga̲ni	U+0061 U+0332
o$	o	U	Otomi	255	'ño;do;ndo̲do;siriyo;seriyo	U+006F U+0024
ó$	ó/o	U	Otomi	1	po̲hó	U+00F3 U+0024
^a̲	ɔ	U	Otomi	3	a̲fi;a̲ni;a̲di	U+005E U+0061 U+0332
a̲$	ɔ	U	Otomi	46	ida̲;dätä_ida̲;ho̲ida̲;ka̲;nuga̲	U+0061 U+0332 U+0024
w	w	W	Otomi	22	nugawi;geku̲wi;geka̲wi;nu'iwi;nu'u̲wi	U+0077
'w	ˀw	W	Otomi	13	zu'we;zu'we;zu'we_ts'othe;gin'we̲;t'olo_gin'we̲	U+0027 U+0077
^w	w	W	Otomi	11	wa'xo;wa;wa;went'i;wänts'i	U+005E U+0077
‘w	ˀw	W	Otomi	1	t’afi_‘wada	U+2018 U+0077
^'w	ˀw	W	Otomi	11	'we;'we;'we;'we̲;'wi	U+005E U+0027 U+0077
^‘w	ˀw	W	Otomi	3	‘we̲di;‘wege;‘wege	U+005E U+2018 U+0077
u	u	Y	Otomi	361	munts'i;munts'udehe;munts'udehe;'be̲xui;mpumha̲i	U+0075
ú	ú/u	Y	Otomi	1	nthúts'i	U+00FA
^u	u	Y	Otomi	15	udi;ut'i;uba;uba;unwento	U+005E U+0075
u$	u	Y	Otomi	147	'bomu;mengu;t'ixu;nju;dätä_nju	U+0075 U+0024
uu	uː	Y	Otomi	12	nguume̲ti;nguu'ño;nguu_ya_‘ñoho;nguu_hmunts’i;nguu_xa̲di	U+0075 U+0075
u̲	u̲/u	Y	Otomi	336	nku̲ts'i;ñu̲ts'i;fu̲gi;ñu̲ni;bu̲nthi	U+0075 U+0332
^u̲	u̲/u	Y	Otomi	11	u̲ts'i;u̲ni;u̲ñä;u̲hmi;u̲ts'i	U+005E U+0075 U+0332
uu$	uː	Y	Otomi	13	nguu;nguu;kut'unguu;hyoku̲nguu;hyonguu	U+0075 U+0075 U+0024
u̲$	u̲/u	Y	Otomi	56	ts'u̲nt'u̲;ts'u̲nt'u̲;ts'u̲nt'u̲;gehnu̲;nughu̲	U+0075 U+0332 U+0024
-	+	_	Otomi	7	-'bya;xa̲tu̲-wi_ar_tsita;hin-;-hu;-wi	U+002D
äh	ɐ h	E H	Otomi	33	ndähi;ndähi;zu'we_t'ähi;jähne;nts'ähmi	U+00E4 U+0068
^äh	ɐ h	E H	Otomi	1	ähä	U+005E U+00E4 U+0068
äs	ɐ s	E S	Otomi	2	säsi;mästro	U+00E4 U+0073
äs$	ɐ s	E S	Otomi	1	mäs	U+00E4 U+0073 U+0024
Jw	J/x w	G W	Otomi	5	noni_Jwä;ndäne_Jwä;zofo_Jwä;mat'i_Jwä;nguu_Jwä	U+004A U+0077
'ä$	ʔ ɐ	H E	Otomi	14	nu'ä;ge'ä;konge'ä;is_ar_ora'ä;nge'ä	U+0027 U+00E4 U+0024
ls	l s	L S	Otomi	2	alse;alse	U+006C U+0073
rr	r r	R R	Otomi	7	burru;sorro;sorra;gorro;arros	U+0072 U+0072
rs	r s	R S	Otomi	2	garsa;ejersito	U+0072 U+0073
^rw	r w	R W	Otomi	1	rweda	U+005E U+0072 U+0077
sw	s w	S W	Otomi	2	hogu̲swerte;ts’oswerte	U+0073 U+0077
^sw	s w	S W	Otomi	1	swida	U+005E U+0073 U+0077
